Vulnerability,Package Name,Details Page,CVE,POC Available,Affected Version,Github Link
Arbitrary Code Injection,mixin-pro,https://security.snyk.io/vuln/npm:mixin-pro:20160407,,False,<0.6.7 ,https://github.com/floatinghotpot/mixin-pro/commit/8bb355209f0a082d24b04355b3e8051a6455454f
Resources Downloaded over Insecure Protocol,nodux-core,https://security.snyk.io/vuln/npm:nodux-core:20170424,,True,<0.0.18 ,https://github.com/davidmarkclements/nodux-core/commit/06787343a2a9bd1b37820d69a46022f5a7af3b86
Cross-site Scripting (XSS),dompurify,https://security.snyk.io/vuln/npm:dompurify:20170421,,False,<0.8.6 ,https://github.com/cure53/DOMPurify/commit/27908090e4a2d0a75f15924d68bed07ea5e52998
Cross-site Scripting (XSS),dompurify,https://security.snyk.io/vuln/npm:dompurify:20160412,,False,>=0.7.3 <0.8.0 ,https://github.com/cure53/DOMPurify/commit/6eccdd38fc11bc6df22386700ec2278cb743f8eb
Cross-site Scripting (XSS),dompurify,https://security.snyk.io/vuln/npm:dompurify:20150217,,False,<0.6.1 >=0.4.0 ,https://github.com/cure53/DOMPurify/commit/16e431f9749c7bc8c4e9ed438df1098d57b3aa2f
Cross-site Scripting (XSS),dompurify,https://security.snyk.io/vuln/npm:dompurify:20141008,,False,<0.4.4 ,https://github.com/cure53/DOMPurify/commit/4817f34ac0d413c002adb03d14da169f71057771
Insecure Defaults,dompurify,https://security.snyk.io/vuln/npm:dompurify:20140308,,False,<0.3 ,https://github.com/cure53/DOMPurify/commit/78037ea4db57daba7e171242378d3d97c517dd08
Cross-site Scripting (XSS),morris.js,https://security.snyk.io/vuln/npm:morris.js:20140717,,False,<=0.5.0 ,
Cross-site Scripting (XSS),bootstrap,https://security.snyk.io/vuln/npm:bootstrap:20120510,,True,<2.1.0 ,https://github.com/twbs/bootstrap/commit/f836473129819c2e348f821ed268451b9b8bf2e4
Denial of Service (DoS),share,https://security.snyk.io/vuln/npm:share:20130612,,False,<0.7.0-alpha8 >=0.6.0 ,https://github.com/josephg/ShareJS/commit/9291e9b1d2593565fdba6d45b96cd58b62d9b178
Arbitrary Code Execution,nodebb,https://security.snyk.io/vuln/npm:nodebb:20161120,,False,>=0.4.3 <1.4.1 ,https://github.com/NodeBB/NodeBB/commit/e028ac13639faf703922ce3ed728a85d2e27655e
Cross-site Scripting (XSS),nodebb,https://security.snyk.io/vuln/npm:nodebb:20150413,,False,>=0.6.1 <0.7.0 ,https://github.com/NodeBB/NodeBB/commit/1910fdb977068d3f70f9b138175990bcc7910840
Insecure Defaults,faye,https://security.snyk.io/vuln/npm:faye:20121107,CVE-2011-3389,False,<0.8.9 >=0.5.0 ,https:\u002F\u002Fgithub.com\u002Ffaye\u002Ffaye\u002Fcommit\u002Fe407e08c68dd885896552b59ce65503be85030ad)\
Cross-site Scripting (XSS),jspdf,https://security.snyk.io/vuln/npm:jspdf:20140327,,False,<1.1.135 ,"https://github.com/MrRio/jsPDF/commit/626567755ca1ed35295fd75c2a70654449332468)"",severity:""medium"",packageName:f,packageManager:g,publicationTime:""2017-03-28T08:29:28Z"",disclosureTime:""2014-03-26T22:00:00Z"",credit:[h],identifiers:{ALTERNATIVE:[""SNYK-JS-JSPDF-10451""],CVE:[],CWE:[""CWE-79""]},semver:{vulnerable:[i]},CVSSv3:""CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N"",cvssScore:6.5,language:""js"",socialTrendAlert:b,proprietary:b,breadcrumbItems:[{url:""/vulns"",label:""Snyk Vulnerability Database""},{label:g,url:""/vulns?type=npm""},{label:f,testHook:""filter""}],vulnDescription:{""Overview"":""<p><a href=""https://www.npmjs.com/package/jspdf""><code>jspdf</code></a> is a PDF Document creation from JavaScript"
Timing Attack,generator-jhipster,https://security.snyk.io/vuln/npm:generator-jhipster:20151006,,False,>=2.0.1 <2.23.0 ,https://github.com/jhipster/generator-jhipster/commit/79fe5626cb1bb80f9ac86cf46980748e65d2bdbc
Mishandled Logout Function,generator-jhipster,https://security.snyk.io/vuln/npm:generator-jhipster:20140428,,False,>=0.3.1 <0.14.0 ,https://github.com/jhipster/generator-jhipster/commit/9e14c6a890f9801ea413b989f16698d240c6390c
Open Redirect,keystone,https://security.snyk.io/vuln/npm:keystone:20140316,,False,>=0.2.7 <0.3.6 ,https://github.com/keystonejs/keystone/commit/d06a688e36bfb95c88336659fee9be10416ce46b
HTML Injection,ag-grid,https://security.snyk.io/vuln/npm:ag-grid:20160519,,False,>=3.3.0 <5.0.0-alpha.0 ,https:\u002F\u002Fgithub.com\u002Fceolter\u002Fag-grid\u002Fcommit\u002F828cdcf68aa9c766439448db50b696b87e1d4962)\
Arbitrary File Upload,youtransfer,https://security.snyk.io/vuln/npm:youtransfer:20160710,,False,* ,
Cross-site Scripting (XSS),wysihtml,https://security.snyk.io/vuln/npm:wysihtml:20121229,,False,<0.4.0 ,https://github.com/Voog/wysihtml/commit/34ebe36a3d6b070883f9315fa3097f7598ed11e9
Cross-site Scripting (XSS),zeroclipboard,https://security.snyk.io/vuln/npm:zeroclipboard:20140131,CVE-2014-1869,False,>=1.0.7 <1.3.2 ,"https:\u002F\u002Fgithub.com\u002Fzeroclipboard\u002Fzeroclipboard\u002Fcommit\u002F2f9eb9750a433965572d047e24b0fc78fd1415ca)"",severity:""medium"",packageName:e,packageManager:f,publicationTime:""2017-03-13T08:00:23Z"",disclosureTime:""2014-01-30T22:00:00Z"",credit:[g],identifiers:{ALTERNATIVE:[""SNYK-JS-ZEROCLIPBOARD-10428""],CVE:[""CVE-2014-1869""],CWE:[""CWE-79""]},semver:{vulnerable:[""\u003E=1.0.7 \u003C1.3.2""]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:L\u002FPR:N\u002FUI:R\u002FS:U\u002FC:N\u002FI:L\u002FA:N"",cvssScore:4.3,language:""js"",socialTrendAlert:b,proprietary:b,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:f,url:""\u002Fvulns?type=npm""},{label:e,testHook:""filter""}],vulnDescription:{""Overview\r"":""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Fzeroclipboard\""\u003E\u003Ccode\u003Ezeroclipboard\u003C\u002Fcode\u003E\u003C\u002Fa\u003E  Affected versions of the package are vulnerable to Cross-site Scripting (XSS). This allows remote attackers to inject arbitrary web script or HTML via vectors related to certain SWF query parameters.\u003C\u002Fp\u003"
Cross-site Scripting (XSS),zeroclipboard,https://security.snyk.io/vuln/npm:zeroclipboard:20120528,CVE-2012-6550,False,<1.1.4 ,https:\u002F\u002Fgithub.com\u002Fzeroclipboard\u002Fzeroclipboard\u002Fcommit\u002F51b67b6d696f62aaf003210c08542588222c4913)\
Cross-site Scripting (XSS),vega,https://security.snyk.io/vuln/npm:vega:20151121,,False,<2.4.0 ,https://github.com/vega/vega/compare/d778748acd9833e77d7b8380d3402d305b16c9e8...c97316c4462cde93297e0c7e861873131da8fb54
Cross-site Scripting (XSS),squire-rte,https://security.snyk.io/vuln/npm:squire-rte:20160606,,False,<1.6.0 ,https://github.com/neilj/Squire/commit/bd4d377cf0c836f81ecf30b76bbdf7fc454bb0be
Cross-site Scripting (XSS),reveal.js,https://security.snyk.io/vuln/npm:reveal.js:20131024,,False,<2.6.0 ,
Cross-site Scripting (XSS),rethinkdb,https://security.snyk.io/vuln/npm:rethinkdb:20150514,,False,<2.1.0 >=1.2.0 ,https://github.com/rethinkdb/rethinkdb/commit/439f0fa2224adc53a094c857f391c618a2526aa7
Information Exposure,rethinkdb,https://security.snyk.io/vuln/npm:rethinkdb:20150514-1,,False,<2.1.0 >=1.2.0 ,https://github.com/rethinkdb/rethinkdb/commit/439f0fa2224adc53a094c857f391c618a2526aa7
SQL Injection,pouchdb,https://security.snyk.io/vuln/npm:pouchdb:20131221,,False,<1.1.0 ,https://github.com/pouchdb/pouchdb/commit/59b1f9e003b9858796bbbe7f5f476b3cba527c26
Cross-site Scripting (XSS),knockout,https://security.snyk.io/vuln/npm:knockout:20130701,,False,>=2.1.0-pre <3.0.0 ,https://github.com/knockout/knockout/commit/0f6e3c9dcc7df4a1b8e8b7c4ec3d5b8c5eb4e4c2
Cross-site Scripting (XSS),foundation-sites,https://security.snyk.io/vuln/npm:foundation-sites:20120717,,False,>=3.0.0 <3.0.6 ,"https:\u002F\u002Fgithub.com\u002Fzurb\u002Ffoundation-sites\u002Fcommit\u002Ff3b408c955011cf19c69be3e5a3c582ced5fd24c)"",severity:""medium"",packageName:f,packageManager:g,publicationTime:""2017-03-13T08:00:22Z"",disclosureTime:""2012-07-16T21:00:00Z"",credit:[h],identifiers:{ALTERNATIVE:[""SNYK-JS-FOUNDATIONSITES-10413""],CVE:[],CWE:[""CWE-79""]},semver:{vulnerable:[""\u003E=3.0.0 \u003C3.0.6""]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:L\u002FPR:N\u002FUI:N\u002FS:U\u002FC:L\u002FI:L\u002FA:N"",cvssScore:6.5,language:""js"",socialTrendAlert:b,proprietary:b,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:g,url:""\u002Fvulns?type=npm""},{label:f,testHook:""filter""}],vulnDescription:{""Overview\r"":""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Ffoundation-sites\""\u003E\u003Ccode\u003Efoundation-sites\u003C\u002Fcode\u003E\u003C\u002Fa\u003E is an advanced responsive front-end framework.\u003C\u002Fp\u003"
Cross-site Scripting (XSS),swagger-ui,https://security.snyk.io/vuln/npm:swagger-ui:20160901,,False,<2.2.3 ,https://github.com/swagger-api/swagger-ui/commit/f87eaaa81073a61e30ff0cedee4fd9cd2dd1fca9
Cross-site Scripting (XSS),foundation-sites,https://security.snyk.io/vuln/npm:foundation-sites:20150619,,False,<5.5.3 ,"https:\u002F\u002Fgithub.com\u002Fzurb\u002Ffoundation-sites\u002Fcommit\u002Fbf57af9429fbe5e4b18e32e951504136df996e10)"",severity:""medium"",packageName:f,packageManager:g,publicationTime:""2017-03-13T08:00:22Z"",disclosureTime:""2015-06-18T21:00:00Z"",credit:[h],identifiers:{ALTERNATIVE:[""SNYK-JS-FOUNDATIONSITES-10414""],CVE:[],CWE:[""CWE-79""]},semver:{vulnerable:[i]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:L\u002FPR:N\u002FUI:N\u002FS:U\u002FC:L\u002FI:L\u002FA:N"",cvssScore:6.5,language:""js"",socialTrendAlert:b,proprietary:b,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:g,url:""\u002Fvulns?type=npm""},{label:f,testHook:""filter""}],vulnDescription:{""Overview\r"":""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Ffoundation-sites\""\u003E\u003Ccode\u003Efoundation-sites\u003C\u002Fcode\u003E\u003C\u002Fa\u003E is an advanced responsive front-end framework.\u003C\u002Fp\u003"
Uninitialized Memory Exposure,concat-stream,https://security.snyk.io/vuln/npm:concat-stream:20160901,,False,<1.3.2 >=1.4.0 <1.4.11 >=1.5.0 <1.5.2 ,https://github.com/maxogden/concat-stream/pull/47/commits/3e285ba5e5b10b7c98552217f5c1023829efe69e
Cross-site Scripting (XSS),yms,https://security.snyk.io/vuln/npm:yms:20160516,,False,<1.0.1 ,https://github.com/yandex/yms/commit/b902abb840e5f6aea27e7770cf3af6a214439347
Cross-site Scripting (XSS),thelounge,https://security.snyk.io/vuln/npm:thelounge:20160404,,False,<1.5.0 >=1.0.0 ,https://github.com/thelounge/lounge/commit/7024bd454a9aa8013c990a845400e697b051953f
Cross-site Scripting (XSS),lets-chat,https://security.snyk.io/vuln/npm:lets-chat:20160810,,False,<0.4.8 >=0.3.10 ,https://github.com/sdelements/lets-chat/commit/34532f521927decd9cf896e62c15cb95fca555b1
Arbitrary Code Execution,quill,https://security.snyk.io/vuln/npm:quill:20160916,,False,>=1.0.0-beta.0 <1.0.4 ,https://github.com/quilljs/quill/commit/d1149adff6b562fcfc62b25d2bfacd30a331fcff
Cross-site Scripting (XSS),plotly.js,https://security.snyk.io/vuln/npm:plotly.js:20151210,,False,>=1.0.0 <1.2.1 ,
JSONP Callback Attack,angular,https://security.snyk.io/vuln/npm:angular:20150315,,False,<1.6.1 ,
Insecure Randomness,uuid,https://security.snyk.io/vuln/npm:uuid:20111230,,False,<1.3.1 ,https://github.com/defunctzombie/node-uuid/commit/283bd40be4c1836e510ec7a1685288f2d52943f8
Insecure Randomness,socket.io,https://security.snyk.io/vuln/npm:socket.io:20120323,,False,<0.9.7 ,
Cross-site Scripting (XSS),socket.io,https://security.snyk.io/vuln/npm:socket.io:20120417,,False,<0.9.6 ,
Cross-site Scripting (XSS),textangular,https://security.snyk.io/vuln/npm:textangular:20131227,,False,<1.2.0 ,https://github.com/fraywing/textAngular/commit/eea6ec6c390301a673d89bc0eda1ba92c038b444
Cross-site Scripting (XSS),textangular,https://security.snyk.io/vuln/npm:textangular:20150213,,False,<1.3.7 ,
Denial of Service (DoS),connect,https://security.snyk.io/vuln/npm:connect:20120107,,False,>=1.4.0 <2.0.0 ,https://github.com/senchalabs/connect/commit/2b0e8d69a14312fa2fd3449685be0c0896dfe53e
Cross-site Scripting (XSS),markdown-it,https://security.snyk.io/vuln/npm:markdown-it:20150702,,False,<4.3.1 >=4.0.0 ,https://github.com/markdown-it/markdown-it/commit/019bbda5f5ee8b7d00f2633340aef3b0d000e3f1
SQL Injection,sequelize,https://security.snyk.io/vuln/npm:sequelize:20151019,,False,<3.12.1 ,https://github.com/sequelize/sequelize/commit/3f11bd97386f1cad4961d2cd054347508ef0aca5
Cross-site Scripting (XSS),yui,https://security.snyk.io/vuln/npm:yui:20101025,CVE-2010-4207,False,<2.8.2 >=2.4.0 ,
Cross-site Scripting (XSS),yui,https://security.snyk.io/vuln/npm:yui:20121030,CVE-2012-5883,False,<3.0.0 >=2.4.0 ,
Cross-site Scripting (XSS),yui,https://security.snyk.io/vuln/npm:yui:20120428,,False,<3.5.1 >=3.5.0-PR1 ,https://github.com/yui/yui3/commit/c5a4b8ccdcdae7142a0fd8d9a3ec3a499cd60b3d
Cross-site Scripting (XSS),yui,https://security.snyk.io/vuln/npm:yui:20130604,CVE-2013-4940,False,>=3.0.0 <3.10.1 =3.10.2 ,https://github.com/yui/yui3/commit/da0d3a401ebf5a9cfab30e9ca7621aaf73ace79c
Cross-site Scripting (XSS),yui,https://security.snyk.io/vuln/npm:yui:20130515,CVE-2013-4942,False,<3.10.0 >=3.0.0 ,https://github.com/yui/yui3/commit/6a2da7d0df7f4b0d347cfbfb46e131d403658fc4
Insecure Randomness,ws,https://security.snyk.io/vuln/npm:ws:20160920,,False,<1.1.2 ,https://github.com/websockets/ws/commit/7253f06f5432c76f3e82e2c055fcea08b612d8b2
Cross-site Scripting (XSS),validator,https://security.snyk.io/vuln/npm:validator:20150313,,False,>=3.0.0 <3.34.0 ,https://github.com/chriso/validator.js/commit/570889bf1b3c963439871a0c15aa5801ef6322d7
Denial of Service (DoS),websocket-driver,https://security.snyk.io/vuln/npm:websocket-driver:20131012,,False,<0.3.1 ,https://github.com/faye/websocket-driver-node/pull/2/commits/f15b331a3459d30800a8b9781da5e2a7b3982160
Denial of Service (DoS),sails,https://security.snyk.io/vuln/npm:sails:20130622,,False,<0.9.0 ,
Denial of Service (DoS),sails,https://security.snyk.io/vuln/npm:sails:20150604,,False,>=0.11.0-rc6 <0.12.0-rc4 ,
Content Security Policy (CSP) Bypass,angular,https://security.snyk.io/vuln/npm:angular:20161101,,False,>=1.5.0 <1.5.9 ,https://github.com/angular/angular.js/commit/0ff10e1b56c6b7c4ac465e35c96a5886e294bac5
Arbitrary Script Injection,angular,https://security.snyk.io/vuln/npm:angular:20160527,,False,>=1.0.0 <1.2.30 ,https://github.com/angular/angular.js/commit/f35f334bd3197585bdf034f4b6d9ffa3122dac62
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20160122,,False,>=1.3.0 <1.5.0-rc.2 ,https://github.com/angular/angular.js/commit/234053fc9ad90e0d05be7e8359c6af66be94c094
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20151205,,False,<1.5.0-rc.0 ,https://github.com/angular/angular.js/commit/7a668cdd7d08a7016883eb3c671cbcd586223ae8
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20151130,,False,<1.4.10 ,https://github.com/angular/angular.js/commit/5a674f3bb9d1118d11b333e3b966c01a571c09e6
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20150909,,False,<1.5.0-beta.2 ,https://github.com/angular/angular.js/commit/bc0d8c4eea9a34bff5e29dd492dcdd668251be40
Clickjacking,angular,https://security.snyk.io/vuln/npm:angular:20150807-1,,False,>=1.3.1 <1.5.0-beta.0 ,https://github.com/angular/angular.js/commit/181fc567d873df065f1e84af7225deb70a8d2eb9
Arbitrary Code Execution,angular,https://security.snyk.io/vuln/npm:angular:20150310,,False,<1.4.0-beta.6 ,https://github.com/angular/angular.js/commit/67688d5ca00f6de4c7fe6084e2fa762a00d25610
Arbitrary Command Execution,angular,https://security.snyk.io/vuln/npm:angular:20141104,,False,<1.3.2 ,https://github.com/angular/angular.js/commit/e676d642f5feb8d3ba88944634afb479ba525c36
Unsafe Object Deserialization,angular,https://security.snyk.io/vuln/npm:angular:20140909,,False,>=1.2.19 <1.2.27 ,https://github.com/angular/angular.js/commit/b39e1d47b9a1b39a9fe34c847a81f589fba522f8
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20140908,,False,<1.3.0-rc.5 ,https://github.com/angular/angular.js/commit/ab80cd90661396dbb1c94c5f4dd2d11ee8f6b6af
Arbitrary Code Execution,angular,https://security.snyk.io/vuln/npm:angular:20140608,,False,<1.3.0 ,https://github.com/angular/angular.js/commit/48fa3aadd546036c7e69f71046f659ab1de244c6
Protection Bypass,angular,https://security.snyk.io/vuln/npm:angular:20131113,,False,<1.2.2 ,
Arbitrary Script Injection,angular,https://security.snyk.io/vuln/npm:angular:20130625,,False,<1.1.5 ,https://github.com/angular/angular.js/commit/5349b20097dc5cdff0216ee219ac5f6e6ef8c219
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20130622,,False,>=1.0.0 <1.2.0 ,https://github.com/angular/angular.js/commit/38deedd6e3d806eb8262bb43f26d47245f6c2739
Cross-site Scripting (XSS),angular,https://security.snyk.io/vuln/npm:angular:20130621,,False,<1.2.0 ,https://github.com/angular/angular.js/commit/39841f2ec9b17b3b2920fd1eb548d444251f4f56
Cross-site Scripting (XSS),angular-gettext,https://security.snyk.io/vuln/npm:angular-gettext:20140624,,False,<1.0.0 ,https://github.com/rubenv/angular-gettext/commit/a1ef4c26c3cae348c601cbbf2f9f4ac96f397755
Cross-site Scripting (XSS),react,https://security.snyk.io/vuln/npm:react:20150318,,False,>=0.0.1 <0.14.0 ,
Arbitrary Command Execution,clamscan,https://security.snyk.io/vuln/npm:clamscan:20150821,,False,<0.8.2 ,https://github.com/kylefarris/clamscan/commit/e2a7cbcd222aa8bbd61477fc3beabbe9ad3d8a71
Cross-site Scripting (XSS),tinymce,https://security.snyk.io/vuln/npm:tinymce:20150610,,False,<4.2.0 ,https://github.com/tinymce/tinymce/commit/9c78e4a4f9aad14f3e86094b36f163177f38c248
Unauthorized SSL Connection due to lack of cert authentication,mysql,https://security.snyk.io/vuln/npm:mysql:20140514,,False,<2.3.0 >=2.0.0 ,https://github.com/mysqljs/mysql/commit/f03bf567ba64008c09a773858338c01842ed76db
SQL Injection,loopback-connector-mssql,https://security.snyk.io/vuln/npm:loopback-connector-mssql:20150108,,False,<1.3.0 ,https://github.com/strongloop/loopback-connector-mssql/commit/1440f3d29ba0628bf6d7e508670fb0ab1c52cb7c
SQL Injection,loopback-connector-oracle,https://security.snyk.io/vuln/npm:loopback-connector-oracle:20150108,,False,<1.5.0 ,https://github.com/strongloop/loopback-connector-oracle/commit/29128e79000382011fc30c2aec98a24b0668273e
SQL Injection,loopback-connector-postgresql,https://security.snyk.io/vuln/npm:loopback-connector-postgresql:20150108,,False,<1.3.0 ,https://github.com/strongloop/loopback-connector-postgresql/commit/384bbfc3aa0d74f6d0d92a76caf4bd3ca926d626
SQL Injection,loopback-connector-mysql,https://security.snyk.io/vuln/npm:loopback-connector-mysql:20150108,,False,<1.5.0 ,https://github.com/strongloop/loopback-connector-mysql/commit/8f1b5a3de23ef1b5ada5f40547b7a2f278d6ece6
Resources Downloaded over Insecure Protocol,serc.js,https://security.snyk.io/vuln/npm:serc.js:20170102,,False,* ,
Timing Attack,node-forge,https://security.snyk.io/vuln/npm:node-forge:20150626,,False,<0.6.33 ,https://github.com/digitalbazaar/forge/commit/17c6aaf2fa3bb0fc8756c561c541dd8e8127e1dd
Cross-site Scripting (XSS),jquery-mobile,https://security.snyk.io/vuln/npm:jquery-mobile:20120802,,False,<1.2.0 ,https://github.com/jquery/jquery-mobile/commit/370413072db4fd8ee0da4455d9a08abc9ef5ba24
Cross-site Scripting (XSS),jquery-migrate,https://security.snyk.io/vuln/npm:jquery-migrate:20130419,,False,<1.2.1 ,https://github.com/jquery/jquery-migrate/commit/91d55f51fd28908d98d5c5fba6b63c3475213556
Cross-site Scripting (XSS),clusterize.js,https://security.snyk.io/vuln/npm:clusterize.js:20150429,,False,<0.3.1 ,
SQL Injection,knex,https://security.snyk.io/vuln/npm:knex:20150413,,False,<0.6.23 >=0.7.0 <0.7.6 ,https://github.com/tgriesser/knex/commit/13995d6936208fe0a968b9ae0f46a2f19faacffc
